"","X","stratum.id","LE_white_lcl","LE_white_med","LE_white_ucl","LE_white_mean","LE_black_lcl","LE_black_med","LE_black_ucl","LE_black_mean","LE_wbgap_lcl","LE_wbgap_med","LE_wbgap_ucl","LE_wbgap_mean","state","year","sex","Census_Region","Census_Division","stabbrs"
"1508",68,"Massachusetts.2002.Male",75.8361676250009,75.9536420247364,76.0665175793453,75.9528015490534,72.9630708302218,73.3988590752352,73.8731905381943,73.3999563008063,2.07783300367637,2.54916796726059,2.99721657942627,2.55284524824713,"Massachusetts",2002,"Male","Northeast","New England","MA"
"1509",69,"Massachusetts.2003.Female",81.0169771452448,81.1193291431382,81.2255161462165,81.1205963968084,79.4620961476172,79.9085153319424,80.3605284746109,79.9092703594398,0.772890560736112,1.20895402325425,1.66970084290437,1.21132603736864,"Massachusetts",2003,"Female","Northeast","New England","MA"
"1510",70,"Massachusetts.2003.Male",76.0788110441167,76.2039847536489,76.3291657804477,76.2038837204502,73.2846267760529,73.7248003810645,74.1394942027333,73.7250714291854,2.03117206925944,2.48191256452672,2.92839050712347,2.47881229126482,"Massachusetts",2003,"Male","Northeast","New England","MA"
"1511",71,"Massachusetts.2004.Female",81.3073674370658,81.4165721293288,81.5242898482584,81.4141337605046,80.0521294020689,80.499958652043,80.951250211433,80.5016009720944,0.464934171084252,0.919449869563607,1.37872372793391,0.912532788410212,"Massachusetts",2004,"Female","Northeast","New England","MA"
"1512",72,"Massachusetts.2004.Male",76.4537185362301,76.5849187080207,76.7068216473612,76.5853377416447,73.6707513968953,74.1012183801185,74.5796204157472,74.1111957108648,2.00975933503337,2.48373863238714,2.91474749422616,2.47414203077992,"Massachusetts",2004,"Male","Northeast","New England","MA"
"1513",73,"Massachusetts.2005.Female",81.5226134016476,81.6378872507973,81.7441310373771,81.6359671027681,80.4160235701858,80.9079963540264,81.4115119617108,80.9097041306118,0.231349950587678,0.724671332879417,1.23329777071447,0.726262972156236,"Massachusetts",2005,"Female","Northeast","New England","MA"
"1514",74,"Massachusetts.2005.Male",76.7007140855076,76.8308837062089,76.9514756890489,76.8287340897132,74.216269292091,74.6694154105544,75.1116802332664,74.6692516598499,1.70655828721396,2.16054271024203,2.62617940065891,2.15948242986333,"Massachusetts",2005,"Male","Northeast","New England","MA"
"1515",75,"Massachusetts.2006.Female",81.7059244483204,81.8117546769224,81.928409904528,81.8135050815703,81.1029145215248,81.5340708839243,82.0139747525392,81.5409633332197,-0.248238104084822,0.280849316377008,0.723488713425064,0.272541748350609,"Massachusetts",2006,"Female","Northeast","New England","MA"
"1516",76,"Massachusetts.2006.Male",76.9947794534963,77.1160564373312,77.2397362784953,77.1168406253216,74.7803264455455,75.2129249851161,75.6554273004047,75.213197411398,1.44145339155985,1.89207256758766,2.34208823975257,1.90364321392363,"Massachusetts",2006,"Male","Northeast","New England","MA"
"1517",77,"Massachusetts.2007.Female",81.9619350927659,82.0884253481902,82.2083214661358,82.0891785310224,81.7086938765987,82.1847081619871,82.6657245606059,82.1860001518646,-0.568099107133884,-0.096916602528637,0.398845051064649,-0.0968216208422403,"Massachusetts",2007,"Female","Northeast","New England","MA"
"1518",78,"Massachusetts.2007.Male",77.1943412810292,77.3252414355113,77.4575616631578,77.3248554593856,75.3502655766788,75.7936550803448,76.2839731553475,75.7970501055157,1.02409396538921,1.5311439907661,1.99197853736035,1.52780535386996,"Massachusetts",2007,"Male","Northeast","New England","MA"
"1519",79,"Massachusetts.2008.Female",82.0572651425067,82.1659326916497,82.2933425856504,82.1665596330826,82.1348292640346,82.6061326056636,83.1525196111226,82.6205444011991,-0.988976035022535,-0.445647609635721,0.0413399247399584,-0.453984768116478,"Massachusetts",2008,"Female","Northeast","New England","MA"
"1520",80,"Massachusetts.2008.Male",77.3965031600887,77.5209247333043,77.654635029084,77.5206297180057,75.8452542397166,76.3240776559537,76.765663555636,76.314008890574,0.748030794866816,1.19679603524237,1.69396496807718,1.20662082743165,"Massachusetts",2008,"Male","Northeast","New England","MA"
"1521",81,"Massachusetts.2009.Female",82.4584753923169,82.5800308364283,82.7054438715024,82.579096938264,82.4967429227773,82.9869184299088,83.5184846319772,82.9945978566364,-0.987833577735676,-0.405660036208815,0.0874746434830943,-0.415500918372442,"Massachusetts",2009,"Female","Northeast","New England","MA"
"1522",82,"Massachusetts.2009.Male",77.6603068365929,77.7970229041515,77.928746287104,77.7992507350342,76.3561049554059,76.8212343197367,77.3790999259432,76.8310453028535,0.425655377416928,0.974082338820509,1.46267032012154,0.968205432180774,"Massachusetts",2009,"Male","Northeast","New England","MA"
"1523",83,"Massachusetts.2010.Female",82.5782842882481,82.6858181507064,82.8001194146423,82.6864694818171,82.8076574413682,83.2936777172386,83.7873884196493,83.2920581473422,-1.10996625818777,-0.601346864568995,-0.117813950778319,-0.60558866552513,"Massachusetts",2010,"Female","Northeast","New England","MA"
"1524",84,"Massachusetts.2010.Male",77.8178120977717,77.9382828475443,78.0782159750924,77.9397103305733,76.6944930415207,77.1854731304381,77.6912752255557,77.185390753089,0.222552115579441,0.760429258752417,1.24968348045305,0.754319577484299,"Massachusetts",2010,"Male","Northeast","New England","MA"
"1525",85,"Massachusetts.2011.Female",82.5799048424536,82.689089407937,82.8034095047811,82.6880296192979,82.873042880649,83.3785781708146,83.8743726494149,83.3767238196102,-1.17959591100447,-0.69560922219172,-0.178843333377679,-0.688694200312274,"Massachusetts",2011,"Female","Northeast","New England","MA"
"1526",86,"Massachusetts.2011.Male",77.8298081146258,77.9611451023798,78.0905149949753,77.9602337596434,77.2871415711168,77.761027639819,78.3159072191692,77.7692992162836,-0.366025002412192,0.200525181363524,0.712938465659502,0.190934543359744,"Massachusetts",2011,"Male","Northeast","New England","MA"
"1527",87,"Massachusetts.2012.Female",82.679485264331,82.7925044925367,82.9200795958804,82.7936219517815,83.1905325236368,83.7175709137355,84.2557201262249,83.7181114882387,-1.46300833217198,-0.922915953523443,-0.394302400806202,-0.924489536457127,"Massachusetts",2012,"Female","Northeast","New England","MA"
"1528",88,"Massachusetts.2012.Male",78.0754275273024,78.2009904653985,78.3255263287884,78.2015985617185,77.6147274518013,78.1884701014298,78.7496731994057,78.1825783014437,-0.566456252742515,0.00512652620930965,0.606926053838772,0.0190202602748058,"Massachusetts",2012,"Male","Northeast","New England","MA"
"1529",89,"Massachusetts.2013.Female",82.5751972100901,82.712049758068,82.8427648872159,82.7110195867923,83.2303461370336,83.8195754416764,84.4251079770188,83.8239078776361,-1.72900488637608,-1.10691086321173,-0.497922070813352,-1.11288829084387,"Massachusetts",2013,"Female","Northeast","New England","MA"
"1530",90,"Massachusetts.2013.Male",78.0474965446774,78.1894972905315,78.3331555301464,78.1891906746728,77.5189618406196,78.1176079353426,78.7394770552543,78.1268413796057,-0.571315381798643,0.078779021836489,0.672217156761797,0.0623492950671128,"Massachusetts",2013,"Male","Northeast","New England","MA"
"1531",1,"Michigan.1969.Female",75.1210424751287,75.2399101706452,75.3701350590129,75.2415151661501,68.9859879420643,69.3912868969439,69.811382372667,69.3930621723237,5.41160387850057,5.84881242760535,6.2745019043473,5.84845299382644,"Michigan",1969,"Female","Midwest","East North Central","MI"
"1532",2,"Michigan.1969.Male",67.8308423854541,67.961165553261,68.097982639058,67.9596331343108,60.3030058654557,60.6518668345725,61.0221100418314,60.6553285909735,6.92146072940387,7.3003477064235,7.67937268901805,7.30430454333738,"Michigan",1969,"Male","Midwest","East North Central","MI"
"1533",3,"Michigan.1970.Female",75.3304997506131,75.4407361525969,75.5622875167111,75.4423923797874,69.2522101787983,69.6095109464675,69.9611307784849,69.6129236917129,5.45596264174318,5.82840530940246,6.19023955648167,5.82946868807457,"Michigan",1970,"Female","Midwest","East North Central","MI"
"1534",4,"Michigan.1970.Male",68.014312593548,68.1286533132384,68.2509951666267,68.1287345120314,60.3980116981213,60.7242169927219,61.0452760064843,60.7211052561099,7.07339634734085,7.40089314836876,7.75282045374419,7.40762925592155,"Michigan",1970,"Male","Midwest","East North Central","MI"
"1535",5,"Michigan.1971.Female",75.6261623841713,75.7513266699651,75.8676704366987,75.7486831281073,69.5023255462933,69.8586513962361,70.1707576201951,69.8537584318034,5.56948248708685,5.89162305823892,6.26066296453861,5.89492469630397,"Michigan",1971,"Female","Midwest","East North Central","MI"
"1536",6,"Michigan.1971.Male",68.1431669938359,68.2611815868773,68.3715320219124,68.2574693253614,60.1909767671005,60.5351082656898,60.8457130044736,60.5297615997176,7.40382765079702,7.72539727814409,8.06686160102525,7.72770772564385,"Michigan",1971,"Male","Midwest","East North Central","MI"
"1537",7,"Michigan.1972.Female",75.6972159975897,75.8057107655502,75.9214197592128,75.8080916357219,69.8005700156304,70.1422425378455,70.4811563766757,70.1439257929344,5.31365742943322,5.6607890294317,6.02418464208874,5.66416584278744,"Michigan",1972,"Female","Midwest","East North Central","MI"
"1538",8,"Michigan.1972.Male",68.2842849662155,68.3897479728174,68.5007370756063,68.3909948021222,60.1835988327802,60.4895024911804,60.8174567297048,60.4918519930098,7.55508397086408,7.90340274645733,8.2253271297274,7.89914280911238,"Michigan",1972,"Male","Midwest","East North Central","MI"
"1539",9,"Michigan.1973.Female",76.0188326482476,76.1360271553468,76.2564248493883,76.1362747797189,70.2314384940977,70.5853134219219,70.9049747220409,70.5777800277109,5.18779615217524,5.55516539172885,5.92719091166435,5.55849475200799,"Michigan",1973,"Female","Midwest","East North Central","MI"
"1540",10,"Michigan.1973.Male",68.5400695885807,68.648990198846,68.7684627361938,68.6509968216281,60.2491339248509,60.5790642591101,60.899552807202,60.575931301831,7.74319270367135,8.07611589288123,8.42316513384075,8.07506551979713,"Michigan",1973,"Male","Midwest","East North Central","MI"
"1541",11,"Michigan.1974.Female",76.4250330646592,76.536695075333,76.6520501090511,76.538196928861,70.9229552063164,71.2677327834616,71.6155730432232,71.2659889709414,4.89984524642574,5.27405581201049,5.62166331258009,5.27220795791954,"Michigan",1974,"Female","Midwest","East North Central","MI"
"1542",12,"Michigan.1974.Male",68.9222043924246,69.0419310398618,69.1570446636658,69.0403908077996,60.7597613565119,61.0712410397425,61.3875733090828,61.0687634660389,7.64909450394166,7.96746581844424,8.29924330064252,7.97162734176074,"Michigan",1974,"Male","Midwest","East North Central","MI"
"1543",13,"Michigan.1975.Female",76.8772814899647,76.997287000394,77.116534464051,76.9971170388061,71.6095658416169,71.9440983877594,72.2664500666668,71.9430259971492,4.71733316407446,5.05392362079033,5.39358393594129,5.05409104165689,"Michigan",1975,"Female","Midwest","East North Central","MI"
"1544",14,"Michigan.1975.Male",69.3779634463121,69.4903175162473,69.5974017165018,69.4892175072857,61.4983788576328,61.8064056924323,62.1210477399837,61.8094860935725,7.32414656059261,7.68323350013808,8.01126887460191,7.67973141371324,"Michigan",1975,"Male","Midwest","East North Central","MI"
"1545",15,"Michigan.1976.Female",76.973806658661,77.0864437771039,77.2039904187549,77.0859558038615,71.9128791221648,72.2335866797271,72.5286435167818,72.2306118356927,4.52202205369841,4.85081869629196,5.17719316382809,4.85534396816881,"Michigan",1976,"Female","Midwest","East North Central","MI"
"1546",16,"Michigan.1976.Male",69.5835313994849,69.7023866114438,69.8221320566584,69.7025482933061,62.1346560262283,62.4305360058671,62.7555154284521,62.4292256624291,6.93829795377567,7.27866262541002,7.58138793608423,7.27332263087696,"Michigan",1976,"Male","Midwest","East North Central","MI"
"1547",17,"Michigan.1977.Female",77.4711717237715,77.5863830692804,77.7013962242133,77.5865522109273,72.2374443100254,72.5474688217964,72.8752748366336,72.5410666472332,4.6927907957332,5.04387555311589,5.36658370315463,5.04548556369407,"Michigan",1977,"Female","Midwest","East North Central","MI"
"1548",18,"Michigan.1977.Male",69.9350664523206,70.0426668330648,70.1493443905522,70.0434885281919,62.7773157058527,63.0645356910177,63.3790215131142,63.0686847041808,6.62700325911578,6.98101048823858,7.27273908329556,6.9748038240111,"Michigan",1977,"Male","Midwest","East North Central","MI"
"1549",19,"Michigan.1978.Female",77.643968378501,77.7590536697244,77.870896986763,77.7568972029259,72.3002942847359,72.5924799457235,72.8916735306275,72.5909772632475,4.85315495813969,5.16626916289542,5.48637648038585,5.16591993967839,"Michigan",1978,"Female","Midwest","East North Central","MI"
"1550",20,"Michigan.1978.Male",70.2411744773174,70.354354364491,70.4674258460445,70.3530497489823,63.1765926993512,63.4819727356077,63.7545070042011,63.477919006011,6.57359673216586,6.86701523409044,7.18127238312128,6.87513074297134,"Michigan",1978,"Male","Midwest","East North Central","MI"
"1551",21,"Michigan.1979.Female",77.9630425245194,78.0845409054782,78.1969680587588,78.0825521280281,72.5514007264155,72.8588193400658,73.1491002705038,72.8633261209207,4.89119149633229,5.22020026101762,5.56114911630842,5.21922600710745,"Michigan",1979,"Female","Midwest","East North Central","MI"
"1552",22,"Michigan.1979.Male",70.6083736835818,70.71738396143,70.8273358245566,70.7191950782943,63.4193565375788,63.6910608308142,63.9737440610735,63.692657362227,6.71924531828518,7.02478325221311,7.31412434819979,7.02653771606737,"Michigan",1979,"Male","Midwest","East North Central","MI"
"1553",23,"Michigan.1980.Female",78.0241231412141,78.1300207744997,78.233548008319,78.1303736012893,72.509822502392,72.8160192608178,73.1162387216892,72.8175424662343,4.99370004391325,5.31542461385376,5.62884476580882,5.31283113505498,"Michigan",1980,"Female","Midwest","East North Central","MI"
"1554",24,"Michigan.1980.Male",70.8600436306719,70.9675673729239,71.0857938242687,70.9682639775563,63.4324818825145,63.7244680433187,64.0038039209875,63.7249928884597,6.94071050061915,7.24370111159754,7.54627369114689,7.24327108909662,"Michigan",1980,"Male","Midwest","East North Central","MI"
"1555",25,"Michigan.1981.Female",78.1341262187839,78.2457454781739,78.3542013613348,78.2460724989156,72.5807945655012,72.8544365080666,73.153845668409,72.8561825985081,5.07765844893905,5.39097060122283,5.69257192103878,5.38988990040749,"Michigan",1981,"Female","Midwest","East North Central","MI"
"1556",26,"Michigan.1981.Male",71.0627618365847,71.1684001335195,71.2773839971326,71.1673300010597,63.531416315848,63.8264348758646,64.1046910070569,63.8262995968508,7.05811555088488,7.34048375752515,7.63337462943362,7.34103040420886,"Michigan",1981,"Male","Midwest","East North Central","MI"
"1557",27,"Michigan.1982.Female",78.3075811191308,78.4167405768833,78.522743076292,78.4152595006123,72.7162106658325,72.9816417917526,73.2435175463941,72.9817681820868,5.14283305162813,5.43131373768318,5.73160755244798,5.43349131852545,"Michigan",1982,"Female","Midwest","East North Central","MI"
"1558",28,"Michigan.1982.Male",71.2843418655394,71.3975247346583,71.4982880435588,71.3985893073603,63.6096550289097,63.8776770012857,64.173282842529,63.8809064997702,7.19268685598005,7.51655952801484,7.81487298093204,7.5176828075901,"Michigan",1982,"Male","Midwest","East North Central","MI"
"1559",29,"Michigan.1983.Female",78.2636869492491,78.3696897746492,78.4776195887833,78.3703998132177,72.6921667066383,72.9754762111573,73.2457442705481,72.9717932725042,5.11388133439474,5.39672416521076,5.69601760303764,5.39860654071349,"Michigan",1983,"Female","Midwest","East North Central","MI"
"1560",30,"Michigan.1983.Male",71.5058111783291,71.6115738257523,71.7184260584661,71.6104704444153,63.7133344114853,64.0061860235912,64.2980965407758,64.0069434289335,7.28578463023022,7.60835498087773,7.90811811317691,7.60352701548177,"Michigan",1983,"Male","Midwest","East North Central","MI"
"1561",31,"Michigan.1984.Female",78.3895983083771,78.4943934377611,78.6116255711512,78.4956358039626,72.7590195663922,73.0159345837826,73.3139593241795,73.0219226645807,5.15455635861725,5.47996097741385,5.74815394758502,5.47371313938189,"Michigan",1984,"Female","Midwest","East North Central","MI"
