col1	col2	col3	col4	col5	col6	col7	col8
4	12	0	1	1	"2004.2"	"732"	36523
4	12	0	1	2	"1856.0"	"695"	37446
4	12	0	1	3	"1874.7"	"721"	38459
4	12	0	1	4	"1745.6"	"684"	39185
4	12	0	1	5	"1773.6"	"702"	39581
4	12	0	1	6	"1679.1"	"668"	39783
4	12	0	1	7	"1676.8"	"687"	40972
4	12	0	1	8	"1745.7"	"733"	41988
4	12	0	1	9	"1574.0"	"679"	43139
4	12	0	1	10	"1577.3"	"694"	43999
4	12	0	1	11	"1566.2"	"702"	44822
4	12	0	1	12	"1614.8"	"759"	47004
4	12	0	1	13	"1605.9"	"797"	49630
4	12	0	1	14	"1611.6"	"840"	52122
4	12	0	1	15	"1621.8"	"901"	55555
4	12	0	1	16	"1641.2"	"962"	58617
4	12	0	1	17	"1559.8"	"934"	59880
4	12	0	1	18	"1516.8"	"927"	61116
4	12	0	1	19	"1479.8"	"938"	63386
4	12	1	0	0	"624.0"	"2964"	475031
4	12	1	0	1	"674.3"	"3169"	469941
4	12	1	0	2	"615.8"	"2916"	473522
4	12	1	0	3	"618.9"	"2966"	479237
4	12	1	0	4	"600.4"	"2924"	487047
4	12	1	0	5	"596.5"	"2922"	489843
4	12	1	0	6	"602.7"	"3021"	501256
4	12	1	0	7	"594.4"	"3102"	521865
4	12	1	0	8	"565.5"	"3155"	557869
4	12	1	0	9	"555.8"	"3244"	583709
4	12	1	0	10	"544.9"	"3314"	608189
4	12	1	0	11	"532.8"	"3366"	631762
4	12	1	0	12	"501.6"	"3439"	685631
4	12	1	0	13	"528.0"	"3766"	713309
4	12	1	0	14	"511.8"	"3803"	743077
4	12	1	0	15	"506.7"	"3917"	773083
4	12	1	0	16	"501.6"	"4015"	800468
4	12	1	0	17	"477.8"	"3798"	794852
4	12	1	0	18	"476.5"	"3865"	811058
4	12	1	0	19	"470.4"	"3916"	832525
4	12	1	1	0	"1103.8"	"439"	39773
4	12	1	1	1	"1057.7"	"425"	40182
4	12	1	1	2	"1155.4"	"475"	41110
4	12	1	1	3	"1127.7"	"472"	41856
4	12	1	1	4	"1127.9"	"483"	42822
4	12	1	1	5	"1073.7"	"468"	43588
4	12	1	1	6	"1102.6"	"491"	44533
4	12	1	1	7	"1084.6"	"499"	46006
4	12	1	1	8	"984.8"	"469"	47625
4	12	1	1	9	"1029.3"	"509"	49452
4	12	1	1	10	"1060.1"	"538"	50751
4	12	1	1	11	"1035.7"	"537"	51847
4	12	1	1	12	"1026.8"	"566"	55124
4	12	1	1	13	"1025.2"	"594"	57938
4	12	1	1	14	"936.9"	"573"	61159
4	12	1	1	15	"952.5"	"618"	64884
4	12	1	1	16	"992.4"	"678"	68317
4	12	1	1	17	"1053.5"	"728"	69103
4	12	1	1	18	"936.0"	"663"	70835
4	12	1	1	19	"874.7"	"633"	72370
4	13	0	0	0	"1740.0"	"7607"	437191
4	13	0	0	1	"1682.8"	"7326"	435337
4	13	0	0	2	"1639.8"	"7062"	430669
4	13	0	0	3	"1621.9"	"6791"	418696
4	13	0	0	4	"1630.5"	"6655"	408162
4	13	0	0	5	"1622.3"	"6528"	402402
4	13	0	0	6	"1530.0"	"6095"	398358
4	13	0	0	7	"1475.0"	"5961"	404130
4	13	0	0	8	"1447.2"	"6045"	417710
4	13	0	0	9	"1356.3"	"5864"	432359
4	13	0	0	10	"1338.1"	"5893"	440386
4	13	0	0	11	"1341.7"	"6073"	452622
4	13	0	0	12	"1304.8"	"6123"	469284
4	13	0	0	13	"1293.8"	"6401"	494748
4	13	0	0	14	"1242.8"	"6383"	513605
4	13	0	0	15	"1264.4"	"6720"	531494
4	13	0	0	16	"1199.8"	"6585"	548828
4	13	0	0	17	"1176.3"	"7053"	599609
4	13	0	0	18	"1192.5"	"7463"	625852
4	13	0	0	19	"1138.4"	"7482"	657249
4	13	0	1	0	"2891.8"	"852"	29463
4	13	0	1	1	"2800.4"	"834"	29781
4	13	0	1	2	"2618.0"	"788"	30099
4	13	0	1	3	"2525.1"	"766"	30335
4	13	0	1	4	"2636.1"	"811"	30765
4	13	0	1	5	"2480.3"	"776"	31286
4	13	0	1	6	"2467.2"	"790"	32020
4	13	0	1	7	"2495.0"	"830"	33267
4	13	0	1	8	"2336.8"	"812"	34749
4	13	0	1	9	"2373.5"	"853"	35939
4	13	0	1	10	"2069.6"	"761"	36771
4	13	0	1	11	"2225.4"	"817"	36712
4	13	0	1	12	"2351.5"	"867"	36870
4	13	0	1	13	"2216.7"	"825"	37217
4	13	0	1	14	"2124.8"	"806"	37933
4	13	0	1	15	"2273.0"	"867"	38143
4	13	0	1	16	"2213.6"	"851"	38444
4	13	0	1	17	"2245.9"	"903"	40206
4	13	0	1	18	"2035.1"	"869"	42701
4	13	0	1	19	"2104.7"	"952"	45233
4	13	1	0	0	"1041.5"	"5091"	488822
4	13	1	0	1	"994.0"	"4798"	482713
4	13	1	0	2	"989.6"	"4697"	474639
4	13	1	0	3	"991.8"	"4552"	458979
4	13	1	0	4	"993.8"	"4430"	445764
4	13	1	0	5	"960.5"	"4216"	438946
4	13	1	0	6	"978.6"	"4240"	433275
4	13	1	0	7	"957.0"	"4199"	438787
4	13	1	0	8	"912.4"	"4135"	453179
4	13	1	0	9	"912.0"	"4276"	468878
4	13	1	0	10	"876.7"	"4182"	477000
4	13	1	0	11	"873.0"	"4269"	489022
4	13	1	0	12	"880.6"	"4453"	505691
4	13	1	0	13	"827.9"	"4420"	533872
4	13	1	0	14	"800.0"	"4429"	553633
4	13	1	0	15	"795.0"	"4545"	571687
4	13	1	0	16	"777.4"	"4580"	589136
4	13	1	0	17	"753.6"	"4816"	639041
4	13	1	0	18	"736.0"	"4880"	663006
4	13	1	0	19	"699.2"	"4860"	695077
4	13	1	1	0	"1718.8"	"613"	35664
4	13	1	1	1	"1590.3"	"571"	35905
4	13	1	1	2	"1614.3"	"586"	36301
4	13	1	1	3	"1590.2"	"578"	36348
4	13	1	1	4	"1555.9"	"565"	36314
4	13	1	1	5	"1564.6"	"570"	36432
4	13	1	1	6	"1594.5"	"587"	36815
4	13	1	1	7	"1610.3"	"608"	37758
4	13	1	1	8	"1594.1"	"624"	39144
4	13	1	1	9	"1471.2"	"599"	40715
4	13	1	1	10	"1437.4"	"600"	41742
4	13	1	1	11	"1391.2"	"591"	42480
4	13	1	1	12	"1370.8"	"595"	43406
4	13	1	1	13	"1346.8"	"603"	44773
4	13	1	1	14	"1325.8"	"607"	45784
4	13	1	1	15	"1293.3"	"599"	46316
4	13	1	1	16	"1291.4"	"607"	47003
4	13	1	1	17	"1267.1"	"631"	49798
4	13	1	1	18	"1183.8"	"617"	52122
4	13	1	1	19	"1296.8"	"719"	55445
4	14	0	0	0	"2546.0"	"10433"	409787
4	14	0	0	1	"2525.8"	"10147"	401742
4	14	0	0	2	"2474.0"	"9717"	392757
4	14	0	0	3	"2410.6"	"9460"	392434
4	14	0	0	4	"2368.6"	"9204"	388582
4	14	0	0	5	"2298.4"	"8943"	389091
4	14	0	0	6	"2233.3"	"8718"	390356
4	14	0	0	7	"2218.4"	"8581"	386809
4	14	0	0	8	"2192.0"	"8400"	383208
4	14	0	0	9	"2156.2"	"8081"	374780
4	14	0	0	10	"2057.2"	"7639"	371323
4	14	0	0	11	"2061.8"	"7651"	371086
4	14	0	0	12	"2016.5"	"7525"	373170
4	14	0	0	13	"1970.3"	"7517"	381509
4	14	0	0	14	"1848.3"	"7202"	389653
4	14	0	0	15	"1834.1"	"7267"	396226
4	14	0	0	16	"1814.3"	"7316"	403245
4	14	0	0	17	"1750.6"	"7327"	418546
4	14	0	0	18	"1724.0"	"7631"	442630
4	14	0	0	19	"1680.5"	"7740"	460570
4	14	0	1	0	"3938.0"	"1001"	25419
4	14	0	1	1	"3958.8"	"1003"	25336
4	14	0	1	2	"3824.7"	"967"	25283
4	14	0	1	3	"3835.6"	"979"	25524
4	14	0	1	4	"3355.9"	"878"	26163
4	14	0	1	5	"3400.4"	"902"	26526
4	14	0	1	6	"3369.4"	"907"	26919
4	14	0	1	7	"3270.6"	"888"	27151
4	14	0	1	8	"3231.3"	"895"	27698
4	14	0	1	9	"2947.7"	"820"	27818
4	14	0	1	10	"3087.8"	"867"	28078
4	14	0	1	11	"3309.5"	"966"	29189
4	14	0	1	12	"3025.1"	"910"	30082
4	14	0	1	13	"2912.5"	"895"	30730
4	14	0	1	14	"3147.9"	"980"	31132
4	14	0	1	15	"3010.4"	"938"	31159
4	14	0	1	16	"2853.8"	"878"	30766
4	14	0	1	17	"2971.3"	"919"	30929
4	14	0	1	18	"2899.8"	"907"	31278
4	14	0	1	19	"2910.6"	"931"	31987
4	14	1	0	0	"1541.3"	"7634"	495285
4	14	1	0	1	"1534.8"	"7534"	490868
4	14	1	0	2	"1537.7"	"7401"	481313
4	14	1	0	3	"1541.6"	"7337"	475943
4	14	1	0	4	"1521.0"	"7067"	464637
4	14	1	0	5	"1483.2"	"6757"	455575
4	14	1	0	6	"1437.3"	"6475"	450499
4	14	1	0	7	"1464.3"	"6444"	440068
4	14	1	0	8	"1466.0"	"6299"	429662
4	14	1	0	9	"1469.7"	"6193"	421385
4	14	1	0	10	"1413.0"	"5930"	419677
4	14	1	0	11	"1421.8"	"5976"	420314
4	14	1	0	12	"1334.9"	"5658"	423858
4	14	1	0	13	"1321.5"	"5712"	432252
4	14	1	0	14	"1255.1"	"5530"	440605
4	14	1	0	15	"1263.3"	"5647"	447015
4	14	1	0	16	"1215.5"	"5516"	453808
4	14	1	0	17	"1127.2"	"5293"	469585
4	14	1	0	18	"1171.0"	"5809"	496091
4	14	1	0	19	"1108.6"	"5705"	514600
4	14	1	1	0	"2460.7"	"806"	32755
4	14	1	1	1	"2276.6"	"744"	32680
4	14	1	1	2	"2465.9"	"796"	32280
4	14	1	1	3	"2307.9"	"747"	32367
4	14	1	1	4	"2368.4"	"762"	32174
4	14	1	1	5	"2179.4"	"710"	32578
4	14	1	1	6	"2157.2"	"708"	32820
4	14	1	1	7	"2116.3"	"697"	32935
4	14	1	1	8	"2116.9"	"704"	33256
4	14	1	1	9	"2309.8"	"769"	33293
4	14	1	1	10	"2162.6"	"728"	33663
4	14	1	1	11	"2150.4"	"746"	34692
4	14	1	1	12	"2053.6"	"732"	35644
4	14	1	1	13	"1915.7"	"700"	36541
4	14	1	1	14	"1839.3"	"685"	37242
4	14	1	1	15	"1877.5"	"714"	38030
4	14	1	1	16	"1932.0"	"741"	38355
4	14	1	1	17	"1787.8"	"699"	39098
4	14	1	1	18	"1753.9"	"704"	40140
4	14	1	1	19	"1773.9"	"734"	41377
4	15	0	0	0	"3905.4"	"12045"	308418
4	15	0	0	1	"3808.5"	"12158"	319235
4	15	0	0	2	"3717.4"	"12251"	329558
4	15	0	0	3	"3710.5"	"12491"	336639
4	15	0	0	4	"3675.2"	"12533"	341011
4	15	0	0	5	"3653.9"	"12550"	343473
4	15	0	0	6	"3558.1"	"12026"	337990
4	15	0	0	7	"3533.9"	"11746"	332380
4	15	0	0	8	"3536.0"	"11755"	332442
4	15	0	0	9	"3470.6"	"11509"	331615
4	15	0	0	10	"3328.3"	"11034"	331518
4	15	0	0	11	"3187.1"	"10599"	332560
4	15	0	0	12	"3160.7"	"10482"	331640
4	15	0	0	13	"3062.0"	"10080"	329199
4	15	0	0	14	"2950.1"	"9622"	326162
4	15	0	0	15	"2889.0"	"9368"	324261
4	15	0	0	16	"2773.8"	"8916"	321439
4	15	0	0	17	"2665.9"	"8635"	323904
4	15	0	0	18	"2551.1"	"8484"	332562
4	15	0	0	19	"2510.5"	"8568"	341293
4	15	0	1	0	"5390.7"	"943"	17493
4	15	0	1	1	"5267.5"	"955"	18130
4	15	0	1	2	"5281.0"	"980"	18557
4	15	0	1	3	"5157.4"	"973"	18866
4	15	0	1	4	"5502.7"	"1030"	18718
4	15	0	1	5	"5679.2"	"1064"	18735
4	15	0	1	6	"5340.4"	"1001"	18744
4	15	0	1	7	"5333.4"	"1011"	18956
4	15	0	1	8	"5379.9"	"1038"	19294
4	15	0	1	9	"4954.4"	"988"	19942
4	15	0	1	10	"4856.0"	"985"	20284
4	15	0	1	11	"4725.3"	"978"	20697
4	15	0	1	12	"4518.0"	"957"	21182
4	15	0	1	13	"4333.0"	"950"	21925
4	15	0	1	14	"4039.9"	"915"	22649
4	15	0	1	15	"4019.1"	"944"	23488
4	15	0	1	16	"3979.7"	"963"	24198
4	15	0	1	17	"4001.0"	"999"	24969
4	15	0	1	18	"3719.9"	"947"	25458
4	15	0	1	19	"3568.8"	"924"	25891
4	15	1	0	0	"2420.8"	"9557"	394781
4	15	1	0	1	"2378.2"	"9657"	406065
4	15	1	0	2	"2361.6"	"9849"	417056
4	15	1	0	3	"2358.8"	"10028"	425138
4	15	1	0	4	"2372.6"	"10221"	430787
4	15	1	0	5	"2342.1"	"10196"	435330
4	15	1	0	6	"2354.6"	"10153"	431200
4	15	1	0	7	"2307.9"	"9808"	424967
4	15	1	0	8	"2358.9"	"9894"	419441
4	15	1	0	9	"2257.8"	"9421"	417269
4	15	1	0	10	"2189.1"	"9064"	414058
4	15	1	0	11	"2200.4"	"8966"	407470
4	15	1	0	12	"2186.6"	"8742"	399803
4	15	1	0	13	"2136.5"	"8407"	393497
4	15	1	0	14	"2055.3"	"7983"	388411
4	15	1	0	15	"1970.2"	"7604"	385951
4	15	1	0	16	"1929.7"	"7399"	383431
4	15	1	0	17	"1871.3"	"7249"	387379
4	15	1	0	18	"1828.3"	"7236"	395773
4	15	1	0	19	"1756.0"	"7101"	404387
4	15	1	1	0	"3269.4"	"813"	24867
4	15	1	1	1	"3166.6"	"809"	25548
4	15	1	1	2	"3360.8"	"872"	25946
4	15	1	1	3	"3385.6"	"886"	26170
4	15	1	1	4	"3251.0"	"862"	26515
4	15	1	1	5	"3523.7"	"933"	26478
4	15	1	1	6	"3565.4"	"943"	26449
4	15	1	1	7	"3403.0"	"901"	26477
4	15	1	1	8	"3350.8"	"895"	26710
4	15	1	1	9	"3419.2"	"929"	27170
4	15	1	1	10	"2988.2"	"833"	27876
4	15	1	1	11	"2943.9"	"827"	28092
4	15	1	1	12	"2872.5"	"810"	28198
4	15	1	1	13	"2715.9"	"781"	28757
4	15	1	1	14	"2735.9"	"807"	29497
4	15	1	1	15	"2796.9"	"843"	30140
4	15	1	1	16	"2557.0"	"787"	30778
4	15	1	1	17	"2645.1"	"837"	31643
4	15	1	1	18	"2574.2"	"832"	32321
4	15	1	1	19	"2324.7"	"771"	33166
4	16	0	0	0	"6133.8"	"13236"	215787
4	16	0	0	1	"5857.6"	"13034"	222514
4	16	0	0	2	"5808.2"	"13178"	226886
4	16	0	0	3	"5804.4"	"13500"	232581
4	16	0	0	4	"5686.2"	"13529"	237929
4	16	0	0	5	"5533.2"	"13540"	244706
4	16	0	0	6	"5443.1"	"13877"	254947
4	16	0	0	7	"5449.9"	"14471"	265530
4	16	0	0	8	"5330.0"	"14513"	272291
4	16	0	0	9	"5274.5"	"14560"	276045
4	16	0	0	10	"5133.1"	"14335"	279266
4	16	0	0	11	"5130.7"	"14234"	277427
4	16	0	0	12	"4992.0"	"13711"	274658
4	16	0	0	13	"4934.1"	"13463"	272854
4	16	0	0	14	"4720.0"	"12710"	269280
4	16	0	0	15	"4623.0"	"12511"	270627
4	16	0	0	16	"4469.5"	"12045"	269496
4	16	0	0	17	"4360.7"	"11756"	269587
4	16	0	0	18	"4207.9"	"11322"	269067
4	16	0	0	19	"4067.1"	"10906"	268151
4	16	0	1	0	"7523.9"	"880"	11696
4	16	0	1	1	"7360.6"	"874"	11874
4	16	0	1	2	"7240.7"	"872"	12043
4	16	0	1	3	"7035.3"	"864"	12281
4	16	0	1	4	"7228.1"	"921"	12742
4	16	0	1	5	"6944.5"	"923"	13291
4	16	0	1	6	"7049.8"	"990"	14043
4	16	0	1	7	"6577.2"	"961"	14611
4	16	0	1	8	"6797.2"	"1010"	14859
4	16	0	1	9	"7171.4"	"1057"	14739
4	16	0	1	10	"6692.7"	"1010"	15091
4	16	0	1	11	"6555.1"	"1003"	15301
4	16	0	1	12	"6761.6"	"1045"	15455
4	16	0	1	13	"6639.7"	"1034"	15573
4	16	0	1	14	"6232.3"	"967"	15516
4	16	0	1	15	"5980.4"	"951"	15902
4	16	0	1	16	"5757.6"	"926"	16083
4	16	0	1	17	"5390.0"	"886"	16438
4	16	0	1	18	"5154.9"	"887"	17207
4	16	0	1	19	"5162.9"	"924"	17897
4	16	1	0	0	"3823.6"	"12182"	318598
4	16	1	0	1	"3747.4"	"12123"	323501
4	16	1	0	2	"3688.8"	"12031"	326150
4	16	1	0	3	"3741.3"	"12323"	329378
4	16	1	0	4	"3786.5"	"12558"	331656
4	16	1	0	5	"3708.0"	"12520"	337648
4	16	1	0	6	"3610.1"	"12598"	348967
4	16	1	0	7	"3649.0"	"13195"	361608
4	16	1	0	8	"3618.0"	"13269"	366748
4	16	1	0	9	"3604.9"	"13580"	376714
4	16	1	0	10	"3574.4"	"13745"	384545
4	16	1	0	11	"3558.9"	"13658"	383775
4	16	1	0	12	"3425.3"	"13020"	380115
4	16	1	0	13	"3385.3"	"12721"	375768
4	16	1	0	14	"3262.6"	"11963"	366675
4	16	1	0	15	"3233.1"	"11675"	361106
4	16	1	0	16	"3170.0"	"11187"	352905
4	16	1	0	17	"3096.9"	"10755"	347286
4	16	1	0	18	"2972.7"	"10198"	343054
4	16	1	0	19	"2878.9"	"9792"	340129
4	16	1	1	0	"4848.5"	"909"	18748
4	16	1	1	1	"4606.5"	"878"	19060
4	16	1	1	2	"4541.3"	"885"	19488
4	16	1	1	3	"4856.1"	"957"	19707
4	16	1	1	4	"4463.2"	"883"	19784
4	16	1	1	5	"4411.8"	"900"	20400
4	16	1	1	6	"4579.3"	"965"	21073
4	16	1	1	7	"4584.3"	"992"	21639
4	16	1	1	8	"4786.6"	"1041"	21748
4	16	1	1	9	"4985.4"	"1113"	22325
4	16	1	1	10	"4458.5"	"1012"	22698
4	16	1	1	11	"4448.2"	"1033"	23223
4	16	1	1	12	"4788.7"	"1125"	23493
4	16	1	1	13	"4513.7"	"1071"	23728
4	16	1	1	14	"4002.0"	"949"	23713
4	16	1	1	15	"4173.2"	"1005"	24082
4	16	1	1	16	"3949.1"	"949"	24031
4	16	1	1	17	"3829.9"	"924"	24126
4	16	1	1	18	"3753.0"	"922"	24567
4	16	1	1	19	"3387.4"	"862"	25447
4	17	0	0	0	"9448.9"	"11468"	121369
4	17	0	0	1	"9560.6"	"11960"	125097
4	17	0	0	2	"9299.4"	"12041"	129481
4	17	0	0	3	"9331.3"	"12577"	134783
4	17	0	0	4	"9253.8"	"12931"	139737
4	17	0	0	5	"8919.2"	"13054"	146359
4	17	0	0	6	"8940.6"	"13639"	152552
4	17	0	0	7	"8762.6"	"13782"	157282
4	17	0	0	8	"8742.5"	"14179"	162185
4	17	0	0	9	"8597.6"	"14385"	167314
4	17	0	0	10	"8400.0"	"14461"	172155
4	17	0	0	11	"8206.2"	"14851"	180973
4	17	0	0	12	"7968.5"	"15079"	189232
4	17	0	0	13	"8030.5"	"15609"	194371
4	17	0	0	14	"7549.2"	"15005"	198762
4	17	0	0	15	"7600.5"	"15240"	200512
4	17	0	0	16	"7672.5"	"15179"	197836
4	17	0	0	17	"7209.4"	"14178"	196659
4	17	0	0	18	"7097.7"	"13979"	196951
4	17	0	0	19	"6827.5"	"13436"	196792
4	17	0	1	0	"10444.7"	"620"	5936
4	17	0	1	1	"11242.7"	"693"	6164
4	17	0	1	2	"10269.8"	"651"	6339
4	17	0	1	3	"11294.7"	"745"	6596
4	17	0	1	4	"10901.2"	"750"	6880
4	17	0	1	5	"9975.8"	"700"	7017
4	17	0	1	6	"10408.2"	"747"	7177
4	17	0	1	7	"10475.0"	"763"	7284
4	17	0	1	8	"10154.3"	"770"	7583
4	17	0	1	9	"10255.4"	"815"	7947
4	17	0	1	10	"9415.0"	"779"	8274
4	17	0	1	11	"10223.1"	"889"	8696
4	17	0	1	12	"9667.5"	"881"	9113
4	17	0	1	13	"9981.1"	"951"	9528
4	17	0	1	14	"8583.1"	"842"	9810
4	17	0	1	15	"9719.0"	"972"	10001
4	17	0	1	16	"8751.4"	"874"	9987
4	17	0	1	17	"8027.5"	"818"	10190
4	17	0	1	18	"8725.5"	"901"	10326
4	17	0	1	19	"7916.0"	"822"	10384
4	17	1	0	0	"6228.3"	"13580"	218037
4	17	1	0	1	"6228.5"	"13886"	222942
4	17	1	0	2	"6145.0"	"14002"	227860
4	17	1	0	3	"6158.7"	"14434"	234367
4	17	1	0	4	"6141.1"	"14734"	239923
4	17	1	0	5	"6008.1"	"14771"	245851
4	17	1	0	6	"6063.4"	"15174"	250257
4	17	1	0	7	"6117.5"	"15527"	253811
4	17	1	0	8	"6204.9"	"15792"	254507
4	17	1	0	9	"6126.2"	"15949"	260340
4	17	1	0	10	"6019.5"	"16021"	266151
4	17	1	0	11	"5917.1"	"16372"	276691
4	17	1	0	12	"5893.6"	"16930"	287261
4	17	1	0	13	"5837.7"	"17200"	294636
4	17	1	0	14	"5647.1"	"17037"	301695
4	17	1	0	15	"5493.0"	"16769"	305278
4	17	1	0	16	"5411.9"	"16401"	303054
4	17	1	0	17	"5269.0"	"15879"	301364
4	17	1	0	18	"5197.0"	"15575"	299694
4	17	1	0	19	"4937.0"	"14540"	294512
4	17	1	1	0	"7244.6"	"814"	11236
4	17	1	1	1	"7610.2"	"877"	11524
4	17	1	1	2	"7004.7"	"826"	11792
4	17	1	1	3	"7290.5"	"910"	12482
4	17	1	1	4	"7185.1"	"935"	13013
4	17	1	1	5	"6783.1"	"913"	13460
4	17	1	1	6	"6645.0"	"918"	13815
4	17	1	1	7	"6591.0"	"946"	14353
4	17	1	1	8	"7232.6"	"1048"	14490
4	17	1	1	9	"7211.3"	"1061"	14713
4	17	1	1	10	"6675.9"	"1013"	15174
4	17	1	1	11	"6824.8"	"1073"	15722
4	17	1	1	12	"6669.1"	"1081"	16209
4	17	1	1	13	"6862.3"	"1141"	16627
4	17	1	1	14	"6593.6"	"1125"	17062
4	17	1	1	15	"6327.9"	"1101"	17399
4	17	1	1	16	"6207.9"	"1096"	17655
4	17	1	1	17	"5805.6"	"1041"	17931
4	17	1	1	18	"5800.3"	"1056"	18206
4	17	1	1	19	"5599.3"	"1032"	18431
4	18	0	0	0	"17519.4"	"13446"	76749
4	18	0	0	1	"17386.4"	"13801"	79378
4	18	0	0	2	"16974.1"	"13969"	82296
4	18	0	0	3	"17259.7"	"14873"	86172
4	18	0	0	4	"17397.1"	"15561"	89446
4	18	0	0	5	"16872.7"	"15818"	93749
4	18	0	0	6	"16936.5"	"16519"	97535
4	18	0	0	7	"17292.3"	"17662"	102138
4	18	0	0	8	"16788.4"	"17958"	106967
4	18	0	0	9	"16606.2"	"18661"	112374
4	18	0	0	10	"16493.4"	"19337"	117241
4	18	0	0	11	"16302.2"	"19778"	121321
4	18	0	0	12	"16225.1"	"20307"	125158
4	18	0	0	13	"16292.7"	"21300"	130733
4	18	0	0	14	"15495.4"	"20794"	134195
4	18	0	0	15	"15586.3"	"21923"	140656
4	18	0	0	16	"15502.5"	"22785"	146976
4	18	0	0	17	"14805.8"	"22853"	154352
4	18	0	0	18	"14705.8"	"23822"	161990
4	18	0	0	19	"14504.6"	"24425"	168395
4	18	0	1	0	"15720.8"	"590"	3753
4	18	0	1	1	"15611.3"	"604"	3869
4	18	0	1	2	"15805.1"	"639"	4043
4	18	0	1	3	"16638.8"	"696"	4183
4	18	0	1	4	"16174.4"	"701"	4334
4	18	0	1	5	"16270.4"	"739"	4542
4	18	0	1	6	"16176.5"	"759"	4692
4	18	0	1	7	"16760.7"	"832"	4964
4	18	0	1	8	"16319.4"	"838"	5135
4	18	0	1	9	"16849.5"	"906"	5377
4	18	0	1	10	"16814.0"	"932"	5543
4	18	0	1	11	"17597.8"	"945"	5370
4	18	0	1	12	"18008.2"	"962"	5342
4	18	0	1	13	"16937.7"	"906"	5349
4	18	0	1	14	"18044.6"	"980"	5431
4	18	0	1	15	"16684.1"	"955"	5724
4	18	0	1	16	"17548.7"	"1028"	5858
4	18	0	1	17	"17487.7"	"1065"	6090
4	18	0	1	18	"16457.7"	"1063"	6459
4	18	0	1	19	"16279.8"	"1108"	6806
4	18	1	0	0	"14440.1"	"27864"	192963
4	18	1	0	1	"13959.1"	"27870"	199655
4	18	1	0	2	"13683.3"	"28108"	205418
4	18	1	0	3	"14013.1"	"29946"	213700
4	18	1	0	4	"14036.3"	"30760"	219146
4	18	1	0	5	"13980.3"	"31538"	225589
4	18	1	0	6	"14134.7"	"32724"	231516
4	18	1	0	7	"14253.7"	"33924"	238001
4	18	1	0	8	"14380.1"	"34941"	242981
4	18	1	0	9	"14473.3"	"36471"	251989
4	18	1	0	10	"14068.2"	"36558"	259862
4	18	1	0	11	"14124.0"	"37422"	264954
4	18	1	0	12	"13779.0"	"37221"	270128
4	18	1	0	13	"13933.1"	"38604"	277066
4	18	1	0	14	"13015.6"	"36748"	282338
4	18	1	0	15	"13160.8"	"38499"	292528
4	18	1	0	16	"12876.7"	"38914"	302204
4	18	1	0	17	"12213.9"	"38359"	314061
4	18	1	0	18	"12174.6"	"39682"	325940
4	18	1	0	19	"11600.9"	"39054"	336646
4	18	1	1	0	"13796.2"	"1248"	9046
4	18	1	1	1	"13432.4"	"1284"	9559
4	18	1	1	2	"12901.9"	"1296"	10045
4	18	1	1	3	"12874.9"	"1365"	10602
4	18	1	1	4	"13328.5"	"1466"	10999
4	18	1	1	5	"12751.2"	"1466"	11497
4	18	1	1	6	"13308.3"	"1595"	11985
4	18	1	1	7	"13237.5"	"1649"	12457
4	18	1	1	8	"12966.4"	"1696"	13080
4	18	1	1	9	"13805.2"	"1896"	13734
4	18	1	1	10	"13474.6"	"1920"	14249
4	18	1	1	11	"13889.1"	"1961"	14119
4	18	1	1	12	"14417.7"	"2044"	14177
4	18	1	1	13	"14939.6"	"2141"	14331
4	18	1	1	14	"14809.4"	"2117"	14295
4	18	1	1	15	"14229.9"	"2113"	14849
4	18	1	1	16	"14689.6"	"2203"	14997
4	18	1	1	17	"14379.7"	"2208"	15355
4	18	1	1	18	"13854.3"	"2193"	15829
4	18	1	1	19	"13380.6"	"2207"	16494
5	0	0	0	0	"943.2"	"235"	24916
5	0	0	0	1	"888.0"	"221"	24888
5	0	0	0	2	"841.8"	"210"	24946
5	0	0	0	3	"813.7"	"201"	24702
5	0	0	0	4	"741.0"	"182"	24561
5	0	0	0	5	"713.8"	"177"	24798
5	0	0	0	6	"680.4"	"172"	25278
5	0	0	0	7	"741.2"	"193"	26039
5	0	0	0	8	"729.9"	"196"	26854
5	0	0	0	9	"705.9"	"195"	27625
5	0	0	0	10	"682.0"	"193"	28300
5	0	0	0	11	"630.6"	"192"	30445
5	0	0	0	12	"695.5"	"215"	30915
5	0	0	0	13	"629.5"	"197"	31294
5	0	0	0	14	"733.7"	"228"	31074
5	0	0	0	15	"683.1"	"217"	31765
5	0	0	0	16	"577.4"	"186"	32211
5	0	0	0	17	"679.8"	"223"	32802
5	0	0	0	18	"614.7"	"199"	32374
5	0	0	0	19	"621.0"	"203"	32689
5	0	0	1	0	"1472.5"	"23"	1562
5	0	0	1	1	"2145.9"	"30"	1398
5	0	0	1	2	"1693.8"	"25"	1476
5	0	0	1	3	"2110.3"	"31"	1469
5	0	0	1	4	"2402.2"	"35"	1457
5	0	0	1	5	"1476.8"	"21"	1422
5	0	0	1	6	"1647.2"	"24"	1457
5	0	0	1	7	"1755.6"	"25"	1424
5	0	0	1	8	"1386.3"	"22"	1587
5	0	0	1	9	"1354.3"	"25"	1846
5	0	0	1	10	"1672.6"	"33"	1973
5	0	0	1	11	"897.8"	"18"	2005
