"","sex","state","year","X.1","stratum.id","X","age_minbin","COD.x","age_COD_cont_yrs_lcl","age_COD_cont_yrs_med","age_COD_cont_yrs_ucl","age_COD_cont_yrs_mean","age_COD_cont_prop_lcl","age_COD_cont_prop_med","age_COD_cont_prop_ucl","age_COD_cont_prop_mean","age","widened_gap","age_COD_cont_yrs_SE","COD.y","RE.estimates","fitted.RE","resid.RE","fixed.from.RE"
"1549","Female","Texas",1987,176473,"Texas.1987.Female",4105,0,"All other causes",0.4497045,0.5401053,0.639252,0.5402416,0.09372404,0.1109742,0.1310978,0.1114183,"<1 year",1,0.0483539540816327,"All other causes",-0.099581725917393,0.553370231499515,-0.0131286314995148,0.652951957416908
"1550","Female","Texas",1988,176587,"Texas.1988.Female",4333,0,"All other causes",0.445308,0.5356833,0.6263043,0.5353266,0.0921663,0.1103694,0.1288213,0.1101544,"<1 year",1,0.0461725255102041,"All other causes",-0.099581725917393,0.540902320366488,-0.00557572036648757,0.640484046283881
"1551","Female","Texas",1989,176701,"Texas.1989.Female",4561,0,"All other causes",0.4697606,0.5688389,0.6775896,0.5696703,0.09430057,0.1125214,0.1309133,0.1128479,"<1 year",1,0.0530176020408163,"All other causes",-0.099581725917393,0.526557307359152,0.0431129926408482,0.626139033276545
"1552","Female","Texas",1990,176815,"Texas.1990.Female",4789,0,"All other causes",0.3901833,0.4711148,0.5608008,0.4721439,0.07876555,0.09369783,0.1101272,0.09385103,"<1 year",1,0.0435248724489796,"All other causes",-0.099581725917393,0.510784027651866,-0.0386401276518661,0.610365753569259
"1553","Female","Texas",1991,176929,"Texas.1991.Female",5017,0,"All other causes",0.387434,0.4674567,0.5544816,0.4673728,0.07699323,0.09204961,0.1076732,0.09201603,"<1 year",1,0.0426141836734694,"All other causes",-0.099581725917393,0.49403131641899,-0.0266585164189896,0.593613042336383
"1554","Female","Texas",1992,177043,"Texas.1992.Female",5245,0,"All other causes",0.3600503,0.4453176,0.5240488,0.4443673,0.07195693,0.08821262,0.1028983,0.08807237,"<1 year",1,0.0418363520408163,"All other causes",-0.099581725917393,0.476748008834881,-0.0323807088348812,0.576329734752274
"1555","Female","Texas",1993,177157,"Texas.1993.Female",5473,0,"All other causes",0.3396211,0.4172135,0.5091903,0.4195596,0.06885824,0.08416216,0.1015085,0.0843564,"<1 year",1,0.0432574489795918,"All other causes",-0.099581725917393,0.4593829400739,-0.0398233400738997,0.558964665991293
"1556","Female","Texas",1994,177271,"Texas.1994.Female",5701,0,"All other causes",0.305388,0.3787544,0.4642951,0.380406,0.06326664,0.0778797,0.09471456,0.07819018,"<1 year",1,0.0405375255102041,"All other causes",-0.099581725917393,0.442384945310404,-0.0619789453104038,0.541966671227797
"1557","Female","Texas",1995,177385,"Texas.1995.Female",5929,0,"All other causes",0.2723703,0.345817,0.4281506,0.346769,0.0565232,0.0710347,0.08658536,0.07115978,"<1 year",1,0.0397398724489796,"All other causes",-0.099581725917393,0.426202859718753,-0.0794338597187528,0.525784585636146
"1558","Female","Texas",1996,177499,"Texas.1996.Female",6157,0,"All other causes",0.2607426,0.3310686,0.4114925,0.3327248,0.05504663,0.06832381,0.0845952,0.06866572,"<1 year",1,0.0384566071428571,"All other causes",-0.099581725917393,0.411261324855302,-0.0785365248553018,0.510843050772695
"1559","Female","Texas",1997,177613,"Texas.1997.Female",6385,0,"All other causes",0.2235892,0.2923785,0.3665475,0.2926498,0.04791914,0.0624497,0.07763249,0.0625419,"<1 year",1,0.0364689540816327,"All other causes",-0.099581725917393,0.39762297406628,-0.10497317406628,0.497204699983673
"1560","Female","Texas",1998,177727,"Texas.1998.Female",6613,0,"All other causes",0.2369987,0.3051798,0.3782513,0.3061413,0.04977806,0.06329937,0.07735301,0.06349177,"<1 year",1,0.0360338265306122,"All other causes",-0.099581725917393,0.385071766060912,-0.0789304660609123,0.484653491978305
"1561","Female","Texas",1999,177841,"Texas.1999.Female",6841,0,"All other causes",0.270379,0.3327603,0.4041808,0.3343623,0.05731881,0.07006717,0.08381221,0.0701604,"<1 year",1,0.034133112244898,"All other causes",-0.099581725917393,0.373384491069016,-0.0390221910690165,0.47296621698641
"1562","Female","Texas",2000,177955,"Texas.2000.Female",7069,0,"All other causes",0.2768782,0.3396356,0.4087562,0.3398938,0.05963537,0.07205245,0.08555316,0.07223351,"<1 year",1,0.0336423469387755,"All other causes",-0.099581725917393,0.362337939320409,-0.0224441393204095,0.461919665237802
"1563","Female","Texas",2001,178069,"Texas.2001.Female",7297,0,"All other causes",0.3132789,0.3775895,0.4522311,0.3790615,0.06724376,0.08008071,0.09465383,0.08017488,"<1 year",1,0.0354469897959184,"All other causes",-0.099581725917393,0.351708901044909,0.0273525989550914,0.451290626962302
"1564","Female","Texas",2002,178183,"Texas.2002.Female",7525,0,"All other causes",0.3670718,0.4426824,0.5229032,0.4430324,0.07947823,0.0950676,0.1110439,0.09520471,"<1 year",1,0.0397529081632653,"All other causes",-0.099581725917393,0.341274166472331,0.101758233527669,0.440855892389724
"1565","Female","Texas",2003,178297,"Texas.2003.Female",7753,0,"All other causes",0.3638361,0.4371457,0.5149547,0.4376249,0.07790928,0.09288718,0.1079898,0.09293891,"<1 year",1,0.0385506632653061,"All other causes",-0.099581725917393,0.330810525832493,0.106814374167506,0.430392251749886
"1566","Female","Texas",2004,178411,"Texas.2004.Female",7981,0,"All other causes",0.3541133,0.4294402,0.5072998,0.431134,0.07740897,0.0920528,0.1079235,0.09253351,"<1 year",1,0.0390781887755102,"All other causes",-0.099581725917393,0.320094769355213,0.111039230644787,0.419676495272606
"1567","Female","Texas",2005,178525,"Texas.2005.Female",8209,0,"All other causes",0.3832217,0.4542672,0.5335323,0.4560455,0.08741329,0.1031846,0.119029,0.1032774,"<1 year",1,0.0383445408163265,"All other causes",-0.099581725917393,0.308923807599422,0.147121692400578,0.408505533516815
"1568","Female","Texas",2006,178639,"Texas.2006.Female",8437,0,"All other causes",0.3209998,0.386337,0.4590252,0.3864657,0.08056916,0.09624966,0.113124,0.09640969,"<1 year",1,0.0352105612244898,"All other causes",-0.099581725917393,0.297243252931416,0.0892224470685844,0.396824978848809
"1569","Female","Texas",2007,178753,"Texas.2007.Female",8665,0,"All other causes",0.2697677,0.3331983,0.4080717,0.3350194,0.07106275,0.08680527,0.1051078,0.08723117,"<1 year",1,0.0352816326530612,"All other causes",-0.099581725917393,0.28506536630768,0.0499540336923201,0.384647092225073
"1570","Female","Texas",2008,178867,"Texas.2008.Female",8893,0,"All other causes",0.1988734,0.2642407,0.3299841,0.2636253,0.05696882,0.07429965,0.09167778,0.07428021,"<1 year",1,0.0334466071428571,"All other causes",-0.099581725917393,0.272402723064845,-0.00877742306484486,0.371984448982238
"1571","Female","Texas",2009,178981,"Texas.2009.Female",9121,0,"All other causes",0.2096224,0.2687171,0.3384296,0.2701874,0.06050778,0.07600854,0.09492989,0.07632816,"<1 year",1,0.0328589795918367,"All other causes",-0.099581725917393,0.25926789853954,0.0109195014604599,0.358849624456933
"1572","Female","Texas",2010,179095,"Texas.2010.Female",9349,0,"All other causes",0.2227263,0.2862541,0.3501617,0.2867252,0.06696555,0.08473631,0.1022719,0.08497778,"<1 year",1,0.0325090306122449,"All other causes",-0.099581725917393,0.245673468068395,0.0410517319316054,0.345255193985788
"1573","Female","Texas",2011,179209,"Texas.2011.Female",9577,0,"All other causes",0.2174845,0.281221,0.3474729,0.2824879,0.06504279,0.08310916,0.1019695,0.08337188,"<1 year",1,0.033160306122449,"All other causes",-0.099581725917393,0.231632006988039,0.0508558930119614,0.331213732905432
"1574","Female","Texas",2012,179323,"Texas.2012.Female",9805,0,"All other causes",0.2196676,0.2837292,0.3522139,0.2843991,0.0704632,0.09027278,0.1114295,0.09034593,"<1 year",1,0.0338128316326531,"All other causes",-0.099581725917393,0.217156090635101,0.0672430093648985,0.316737816552494
"1575","Female","Texas",2013,179437,"Texas.2013.Female",10033,0,"All other causes",0.226871,0.2958317,0.371394,0.295335,0.07646883,0.09762435,0.1225001,0.09794951,"<1 year",1,0.036868112244898,"All other causes",-0.099581725917393,0.202258294346212,0.0930767056537876,0.301840020263605
"1576","Female","Virginia",1969,179551,"Virginia.1969.Female",1,0,"All other causes",0.6885651,0.9174895,1.139686,0.9187089,0.09201336,0.1202742,0.1465297,0.1201906,"<1 year",1,0.115081862244898,"All other causes",0.106377275892783,0.917048002922697,0.00166089707730344,0.810670727029913
"1577","Female","Virginia",1970,179665,"Virginia.1970.Female",229,0,"All other causes",0.7318914,0.9340958,1.136658,0.93588,0.1006318,0.1256052,0.1507231,0.1261366,"<1 year",1,0.103256785714286,"All other causes",0.106377275892783,0.927993373983215,0.00788662601678547,0.821616098090431
"1578","Female","Virginia",1971,179779,"Virginia.1971.Female",457,0,"All other causes",0.6527118,0.8343445,1.02203,0.8353063,0.09435819,0.1190581,0.1438678,0.1195558,"<1 year",1,0.0942138265306123,"All other causes",0.106377275892783,0.930202876775336,-0.0948965767753364,0.823825600882553
"1579","Female","Virginia",1972,179893,"Virginia.1972.Female",685,0,"All other causes",0.6592702,0.8461042,1.049333,0.8469119,0.0995178,0.1250143,0.1505466,0.1250394,"<1 year",1,0.0995058163265306,"All other causes",0.106377275892783,0.925234596608242,-0.078322696608242,0.818857320715459
"1580","Female","Virginia",1973,180007,"Virginia.1973.Female",913,0,"All other causes",0.6438455,0.837765,1.031264,0.8385425,0.1005684,0.1277393,0.1536224,0.1276283,"<1 year",1,0.09883125,"All other causes",0.106377275892783,0.914646618791112,-0.0761041187911117,0.808269342898328
"1581","Female","Virginia",1974,180121,"Virginia.1974.Female",1141,0,"All other causes",0.6123549,0.8017163,0.978382,0.7980811,0.1006047,0.1275465,0.1540765,0.1276586,"<1 year",1,0.0933742602040816,"All other causes",0.106377275892783,0.899997028633125,-0.101915928633125,0.793619752740342
"1582","Female","Virginia",1975,180235,"Virginia.1975.Female",1369,0,"All other causes",0.6383949,0.8146489,0.9912989,0.8115921,0.1106566,0.1362598,0.162893,0.1363906,"<1 year",1,0.0900265306122449,"All other causes",0.106377275892783,0.882843911443463,-0.0712518114434627,0.77646663555068
"1583","Female","Virginia",1976,180349,"Virginia.1976.Female",1597,0,"All other causes",0.6572313,0.8243189,1.017538,0.8243982,0.1158222,0.1417537,0.1709742,0.142179,"<1 year",1,0.0919149744897959,"All other causes",0.106377275892783,0.864745352531304,-0.0403471525313042,0.758368076638521
"1584","Female","Virginia",1977,180463,"Virginia.1977.Female",1825,0,"All other causes",0.6596059,0.8318783,1.020678,0.8345927,0.1167678,0.143552,0.1704416,0.1435933,"<1 year",1,0.0921102295918367,"All other causes",0.106377275892783,0.84725943720583,-0.0126667372058296,0.740882161313046
"1585","Female","Virginia",1978,180577,"Virginia.1978.Female",2053,0,"All other causes",0.6139392,0.7695053,0.9566079,0.7747788,0.1163053,0.1420431,0.1718665,0.1425038,"<1 year",1,0.0874154846938775,"All other causes",0.106377275892783,0.831941275955161,-0.0571624759551608,0.725564000062378
"1586","Female","Virginia",1979,180691,"Virginia.1979.Female",2281,0,"All other causes",0.6860308,0.8491959,1.034871,0.8506508,0.1299326,0.1570778,0.1875841,0.1571515,"<1 year",1,0.0889898469387755,"All other causes",0.106377275892783,0.819715317203137,0.0309354827968631,0.713338041310354
"1587","Female","Virginia",1980,180805,"Virginia.1980.Female",2509,0,"All other causes",0.6370751,0.8002411,0.9718414,0.8039593,0.1233419,0.151622,0.1801645,0.1518037,"<1 year",1,0.0853995663265306,"All other causes",0.106377275892783,0.810098919013191,-0.00613961901319093,0.703721643120408
"1588","Female","Virginia",1981,180919,"Virginia.1981.Female",2737,0,"All other causes",0.5633904,0.712757,0.8940776,0.7150695,0.114188,0.1413926,0.1712624,0.1417387,"<1 year",1,0.0843589795918368,"All other causes",0.106377275892783,0.802419050901048,-0.0873495509010483,0.696041775008265
"1589","Female","Virginia",1982,181033,"Virginia.1982.Female",2965,0,"All other causes",0.5225407,0.6801855,0.8358434,0.6791169,0.1099327,0.1392171,0.1678368,0.1390782,"<1 year",1,0.0799241581632653,"All other causes",0.106377275892783,0.796002682382434,-0.116885782382434,0.689625406489651
"1590","Female","Virginia",1983,181147,"Virginia.1983.Female",3193,0,"All other causes",0.5731551,0.7169676,0.8638908,0.7195681,0.1203581,0.1474115,0.1749016,0.1474498,"<1 year",1,0.0741672704081632,"All other causes",0.106377275892783,0.790176782973073,-0.0706086829730727,0.683799507080289
"1591","Female","Virginia",1984,181261,"Virginia.1984.Female",3421,0,"All other causes",0.6170296,0.7734165,0.9164819,0.773203,0.1270785,0.1566281,0.1839779,0.1568081,"<1 year",1,0.0763908928571429,"All other causes",0.106377275892783,0.78426832218869,-0.0110653221886902,0.677891046295907
"1592","Female","Virginia",1985,181375,"Virginia.1985.Female",3649,0,"All other causes",0.6664492,0.8058979,0.9638223,0.8078378,0.1347191,0.1599313,0.1863498,0.1602354,"<1 year",1,0.0758604846938776,"All other causes",0.106377275892783,0.777604269545011,0.0302335304549887,0.671226993652228
"1593","Female","Virginia",1986,181489,"Virginia.1986.Female",3877,0,"All other causes",0.6047355,0.7396548,0.8923841,0.7422336,0.1222419,0.1463531,0.1724436,0.1465553,"<1 year",1,0.0733797448979592,"All other causes",0.106377275892783,0.769511594557761,-0.0272779945577614,0.663134318664978
"1594","Female","Virginia",1987,181603,"Virginia.1987.Female",4105,0,"All other causes",0.5125068,0.644995,0.786756,0.6450292,0.1018033,0.1248529,0.1496993,0.1250432,"<1 year",1,0.0699615306122449,"All other causes",0.106377275892783,0.759329233309691,-0.114300033309691,0.652951957416908
"1595","Female","Virginia",1988,181717,"Virginia.1988.Female",4333,0,"All other causes",0.5281228,0.6510012,0.7779457,0.6527846,0.1022532,0.1244321,0.1468758,0.124292,"<1 year",1,0.0637303316326531,"All other causes",0.106377275892783,0.746861322176664,-0.0940767221766637,0.640484046283881
"1596","Female","Virginia",1989,181831,"Virginia.1989.Female",4561,0,"All other causes",0.6222462,0.7562421,0.8918574,0.7581427,0.120786,0.14312,0.1650059,0.1431982,"<1 year",1,0.0687783673469388,"All other causes",0.106377275892783,0.732516309169328,0.025626390830672,0.626139033276545
"1597","Female","Virginia",1990,181945,"Virginia.1990.Female",4789,0,"All other causes",0.6555182,0.7826288,0.9162602,0.7844824,0.1314788,0.15369,0.1770106,0.1539128,"<1 year",1,0.0665158163265306,"All other causes",0.106377275892783,0.716743029462042,0.0677393705379576,0.610365753569259
"1598","Female","Virginia",1991,182059,"Virginia.1991.Female",5017,0,"All other causes",0.6334207,0.7574889,0.8896687,0.7585938,0.1238585,0.1469512,0.1705555,0.1472985,"<1 year",1,0.0653693877551021,"All other causes",0.106377275892783,0.699990318229166,0.0586034817708342,0.593613042336383
"1599","Female","Virginia",1992,182173,"Virginia.1992.Female",5245,0,"All other causes",0.5745296,0.6907955,0.8226608,0.6907945,0.1141523,0.1349516,0.1581154,0.1351702,"<1 year",1,0.0632987755102041,"All other causes",0.106377275892783,0.682707010645057,0.00808748935494252,0.576329734752274
"1600","Female","Virginia",1993,182287,"Virginia.1993.Female",5473,0,"All other causes",0.4866867,0.6000896,0.7190253,0.6016851,0.09801765,0.1207995,0.1419194,0.1207651,"<1 year",1,0.0592700510204082,"All other causes",0.106377275892783,0.665341941884076,-0.0636568418840759,0.558964665991293
"1601","Female","Virginia",1994,182401,"Virginia.1994.Female",5701,0,"All other causes",0.4412709,0.5469049,0.6659548,0.5495584,0.09120959,0.1120986,0.1343391,0.1122383,"<1 year",1,0.0573173214285714,"All other causes",0.106377275892783,0.64834394712058,-0.0987855471205801,0.541966671227797
"1602","Female","Virginia",1995,182515,"Virginia.1995.Female",5929,0,"All other causes",0.4744277,0.5913707,0.7126406,0.5905907,0.09945064,0.1199331,0.1426438,0.1201442,"<1 year",1,0.0607685969387755,"All other causes",0.106377275892783,0.632161861528929,-0.041571161528929,0.525784585636146
"1603","Female","Virginia",1996,182629,"Virginia.1996.Female",6157,0,"All other causes",0.4408408,0.5493897,0.6682172,0.549715,0.09194731,0.113249,0.1348759,0.1130253,"<1 year",1,0.0580041836734694,"All other causes",0.106377275892783,0.617220326665478,-0.067505326665478,0.510843050772695
"1604","Female","Virginia",1997,182743,"Virginia.1997.Female",6385,0,"All other causes",0.4472306,0.5548482,0.668558,0.5550797,0.09707697,0.1183381,0.1403217,0.1184504,"<1 year",1,0.0564610714285714,"All other causes",0.106377275892783,0.603581975876456,-0.0485022758764558,0.497204699983673
"1605","Female","Virginia",1998,182857,"Virginia.1998.Female",6613,0,"All other causes",0.4629385,0.5593772,0.6764259,0.5615581,0.1036539,0.123165,0.1475413,0.1235614,"<1 year",1,0.0544610714285714,"All other causes",0.106377275892783,0.591030767871088,-0.0294726678710885,0.484653491978305
"1606","Female","Virginia",1999,182971,"Virginia.1999.Female",6841,0,"All other causes",0.4129901,0.523979,0.6350307,0.524738,0.09421695,0.1169337,0.1400038,0.1170515,"<1 year",1,0.0566430102040816,"All other causes",0.106377275892783,0.579343492879193,-0.0546054928791927,0.47296621698641
"1607","Female","Virginia",2000,183085,"Virginia.2000.Female",7069,0,"All other causes",0.4173826,0.5208011,0.6229256,0.5196306,0.09946731,0.1212429,0.1448778,0.1215454,"<1 year",1,0.0524344387755102,"All other causes",0.106377275892783,0.568296941130586,-0.0486663411305857,0.461919665237802
"1608","Female","Virginia",2001,183199,"Virginia.2001.Female",7297,0,"All other causes",0.4939467,0.5939746,0.707949,0.5954978,0.1164176,0.1386824,0.1622452,0.1385408,"<1 year",1,0.0545924234693878,"All other causes",0.106377275892783,0.557667902855085,0.0378298971449151,0.451290626962302
"1609","Female","Virginia",2002,183313,"Virginia.2002.Female",7525,0,"All other causes",0.5102998,0.6113835,0.7247664,0.6140787,0.1205578,0.1431575,0.1674226,0.1435723,"<1 year",1,0.0547108673469388,"All other causes",0.106377275892783,0.547233168282507,0.0668455317174929,0.440855892389724
"1610","Female","Virginia",2003,183427,"Virginia.2003.Female",7753,0,"All other causes",0.474613,0.5791972,0.6887723,0.577889,0.1143784,0.1381677,0.1626331,0.1377539,"<1 year",1,0.0546324744897959,"All other causes",0.106377275892783,0.53676952764267,0.0411194723573303,0.430392251749886
"1611","Female","Virginia",2004,183541,"Virginia.2004.Female",7981,0,"All other causes",0.4787535,0.5840332,0.7048828,0.5874488,0.115405,0.1383307,0.1641683,0.138745,"<1 year",1,0.0576860459183674,"All other causes",0.106377275892783,0.526053771165389,0.0613950288346106,0.419676495272606
"1612","Female","Virginia",2005,183655,"Virginia.2005.Female",8209,0,"All other causes",0.451236,0.5528733,0.6714322,0.5560101,0.1137251,0.1387126,0.1649913,0.1389663,"<1 year",1,0.0561725,"All other causes",0.106377275892783,0.514882809409599,0.0411272905904013,0.408505533516815
"1613","Female","Virginia",2006,183769,"Virginia.2006.Female",8437,0,"All other causes",0.4731607,0.5780689,0.6882974,0.5784118,0.1224591,0.1480151,0.1743205,0.1480522,"<1 year",1,0.0548818112244898,"All other causes",0.106377275892783,0.503202254741592,0.0752095452584082,0.396824978848809
"1614","Female","Virginia",2007,183883,"Virginia.2007.Female",8665,0,"All other causes",0.4849897,0.5873813,0.7079299,0.5905438,0.1299588,0.1543558,0.1817583,0.155056,"<1 year",1,0.0568725,"All other causes",0.106377275892783,0.491024368117856,0.0995194318821438,0.384647092225073
"1615","Female","Virginia",2008,183997,"Virginia.2008.Female",8893,0,"All other causes",0.4607661,0.5641864,0.6719699,0.5643552,0.1273069,0.152818,0.1791867,0.1529855,"<1 year",1,0.0538785204081633,"All other causes",0.106377275892783,0.478361724875021,0.0859934751249789,0.371984448982238
"1616","Female","Virginia",2009,184111,"Virginia.2009.Female",9121,0,"All other causes",0.399159,0.50112,0.6120183,0.5016521,0.1171424,0.144215,0.1728357,0.1447659,"<1 year",1,0.0543008418367347,"All other causes",0.106377275892783,0.465226900349716,0.0364251996502838,0.358849624456933
"1617","Female","Virginia",2010,184225,"Virginia.2010.Female",9349,0,"All other causes",0.401069,0.5043691,0.6062686,0.5049702,0.1273398,0.1567501,0.1846858,0.1565685,"<1 year",1,0.0523468367346939,"All other causes",0.106377275892783,0.451632469878571,0.0533377301214292,0.345255193985788
"1618","Female","Virginia",2011,184339,"Virginia.2011.Female",9577,0,"All other causes",0.3835658,0.4846286,0.5935329,0.4860945,0.1339364,0.1656958,0.1973741,0.1658246,"<1 year",1,0.0535630357142857,"All other causes",0.106377275892783,0.437591008798215,0.0485034912017851,0.331213732905432
"1619","Female","Virginia",2012,184453,"Virginia.2012.Female",9805,0,"All other causes",0.393995,0.4926767,0.5982572,0.4945501,0.1373198,0.1699873,0.2031632,0.1701153,"<1 year",1,0.0521077040816327,"All other causes",0.106377275892783,0.423115092445278,0.0714350075547223,0.316737816552494
"1620","Female","Virginia",2013,184567,"Virginia.2013.Female",10033,0,"All other causes",0.3690654,0.4810366,0.6085873,0.482635,0.1284391,0.1695285,0.2095348,0.1692524,"<1 year",1,0.0611025255102041,"All other causes",0.106377275892783,0.408217296156389,0.0744177038436113,0.301840020263605
"1621","Female","Washington",1969,189811,"Washington.1969.Female",1,0,"All other causes",0.8707543,1.377177,2.062661,1.407652,0.2048723,0.3189972,0.4990578,0.3272768,"<1 year",1,0.304057831632653,"All other causes",-0.148783177341231,0.661887549688683,0.745764450311317,0.810670727029913
"1622","Female","Washington",1970,189925,"Washington.1970.Female",229,0,"All other causes",0.7991218,1.234429,1.780511,1.251191,0.1837725,0.2853625,0.4277414,0.2912611,"<1 year",1,0.250354387755102,"All other causes",-0.148783177341231,0.672832920749201,0.578358079250799,0.821616098090431
"1623","Female","Washington",1971,190039,"Washington.1971.Female",457,0,"All other causes",0.6151269,1.025103,1.430716,1.022739,0.1564685,0.252099,0.3864441,0.2580921,"<1 year",1,0.208058443877551,"All other causes",-0.148783177341231,0.675042423541322,0.347696576458678,0.823825600882553
"1624","Female","Washington",1972,190153,"Washington.1972.Female",685,0,"All other causes",0.4568387,0.8209107,1.224619,0.8218108,0.1183219,0.2065457,0.3403232,0.2131912,"<1 year",1,0.195862321428571,"All other causes",-0.148783177341231,0.670074143374228,0.151736656625772,0.818857320715459
"1625","Female","Washington",1973,190267,"Washington.1973.Female",913,0,"All other causes",0.410483,0.7461686,1.145878,0.7543591,0.1118655,0.2013685,0.3325583,0.206728,"<1 year",1,0.187600765306122,"All other causes",-0.148783177341231,0.659486165557098,0.0948729344429022,0.808269342898328
"1626","Female","Washington",1974,190381,"Washington.1974.Female",1141,0,"All other causes",0.3915617,0.7299067,1.135339,0.7381494,0.1023787,0.1876182,0.2942656,0.1906572,"<1 year",1,0.189739107142857,"All other causes",-0.148783177341231,0.644836575399111,0.0933128246008886,0.793619752740342
"1627","Female","Washington",1975,190495,"Washington.1975.Female",1369,0,"All other causes",0.3183776,0.6692794,1.049131,0.6762509,0.08447187,0.1659918,0.2691563,0.1687843,"<1 year",1,0.186416683673469,"All other causes",-0.148783177341231,0.627683458209449,0.0485674417905512,0.77646663555068
"1628","Female","Washington",1976,190609,"Washington.1976.Female",1597,0,"All other causes",0.2564964,0.545743,0.9276998,0.5588795,0.06792847,0.1404327,0.2356782,0.1439712,"<1 year",1,0.171225357142857,"All other causes",-0.148783177341231,0.60958489929729,-0.0507053992972902,0.758368076638521
"1629","Female","Washington",1977,190723,"Washington.1977.Female",1825,0,"All other causes",0.2924915,0.5880608,0.9794565,0.6014321,0.07144564,0.1347333,0.2201239,0.1380569,"<1 year",1,0.175246173469388,"All other causes",-0.148783177341231,0.592098983971816,0.00933311602818443,0.740882161313046
"1630","Female","Washington",1978,190837,"Washington.1978.Female",2053,0,"All other causes",0.2954995,0.556744,0.8963881,0.5698194,0.06703135,0.1269863,0.1993586,0.1289909,"<1 year",1,0.153287908163265,"All other causes",-0.148783177341231,0.576780822721147,-0.00696142272114686,0.725564000062378
"1631","Female","Washington",1979,190951,"Washington.1979.Female",2281,0,"All other causes",0.1751008,0.4734818,0.770838,0.4765104,0.04321874,0.1056485,0.1709797,0.1066349,"<1 year",1,0.151973775510204,"All other causes",-0.148783177341231,0.564554863969123,-0.088044463969123,0.713338041310354
"1632","Female","Washington",1980,191065,"Washington.1980.Female",2509,0,"All other causes",0.2409456,0.4927141,0.8041393,0.496236,0.05742302,0.1125579,0.1818583,0.1140577,"<1 year",1,0.143671862244898,"All other causes",-0.148783177341231,0.554938465779177,-0.058702465779177,0.703721643120408
"1633","Female","Washington",1981,191179,"Washington.1981.Female",2737,0,"All other causes",0.2603455,0.5162748,0.7968873,0.5202817,0.06102682,0.1152576,0.1822949,0.1167265,"<1 year",1,0.136872908163265,"All other causes",-0.148783177341231,0.547258597667034,-0.0269768976670345,0.696041775008265
"1634","Female","Washington",1982,191293,"Washington.1982.Female",2965,0,"All other causes",0.3514434,0.6102967,0.8840023,0.6130017,0.0831039,0.1404373,0.2068,0.1416969,"<1 year",1,0.135856862244898,"All other causes",-0.148783177341231,0.54084222914842,0.0721594708515801,0.689625406489651
"1635","Female","Washington",1983,191407,"Washington.1983.Female",3193,0,"All other causes",0.4326986,0.6836099,1.009169,0.6946932,0.09789741,0.1579019,0.2316578,0.1597235,"<1 year",1,0.147058775510204,"All other causes",-0.148783177341231,0.535016329739059,0.159676870260941,0.683799507080289
"1636","Female","Washington",1984,191521,"Washington.1984.Female",3421,0,"All other causes",0.4450872,0.7055945,1.025455,0.71328,0.1030619,0.1615676,0.2323147,0.1641008,"<1 year",1,0.148053010204082,"All other causes",-0.148783177341231,0.529107868954676,0.184172131045324,0.677891046295907
"1637","Female","Washington",1985,191635,"Washington.1985.Female",3649,0,"All other causes",0.3562293,0.5707967,0.8708315,0.587002,0.08456224,0.1356003,0.2106639,0.1394233,"<1 year",1,0.131276071428571,"All other causes",-0.148783177341231,0.522443816310997,0.0645581836890026,0.671226993652228
"1638","Female","Washington",1986,191749,"Washington.1986.Female",3877,0,"All other causes",0.2846001,0.5075411,0.7764626,0.5166725,0.07335553,0.1227754,0.1871907,0.1259779,"<1 year",1,0.12547512755102,"All other causes",-0.148783177341231,0.514351141323747,0.00232135867625249,0.663134318664978
"1639","Female","Washington",1987,191863,"Washington.1987.Female",4105,0,"All other causes",0.3015648,0.5297844,0.7740541,0.5322597,0.07768722,0.1330682,0.2022481,0.1344312,"<1 year",1,0.120532984693878,"All other causes",-0.148783177341231,0.504168780075677,0.0280909199243229,0.652951957416908
"1640","Female","Washington",1988,191977,"Washington.1988.Female",4333,0,"All other causes",0.3335891,0.5585436,0.8207637,0.562226,0.0861209,0.1378918,0.2009354,0.1392984,"<1 year",1,0.124279234693878,"All other causes",-0.148783177341231,0.49170086894265,0.0705251310573501,0.640484046283881
"1641","Female","Washington",1989,192091,"Washington.1989.Female",4561,0,"All other causes",0.3226865,0.5516844,0.8103765,0.5548887,0.07920648,0.1313403,0.1933127,0.1325723,"<1 year",1,0.124410714285714,"All other causes",-0.148783177341231,0.477355855935314,0.077532844064686,0.626139033276545
"1642","Female","Washington",1990,192205,"Washington.1990.Female",4789,0,"All other causes",0.3181186,0.5402252,0.7744787,0.540502,0.08012128,0.1289786,0.1894309,0.1299191,"<1 year",1,0.116418392857143,"All other causes",-0.148783177341231,0.461582576228028,0.0789194237719716,0.610365753569259
"1643","Female","Washington",1991,192319,"Washington.1991.Female",5017,0,"All other causes",0.3488951,0.5599945,0.823153,0.5671174,0.08364001,0.1313383,0.1872964,0.1334248,"<1 year",1,0.120984158163265,"All other causes",-0.148783177341231,0.444829864995152,0.122287535004848,0.593613042336383
"1644","Female","Washington",1992,192433,"Washington.1992.Female",5245,0,"All other causes",0.3512191,0.5543812,0.8045282,0.5604958,0.08342836,0.125412,0.1769826,0.1265332,"<1 year",1,0.115640076530612,"All other causes",-0.148783177341231,0.427546557411044,0.132949242588956,0.576329734752274
